10.1523/JNEUROSCI.3556-05.2006, Brain Activity Associated with Expectancy-Enhanced Placebo Analgesia as Measured by Functional Magnetic Resonance Imaging              
10.1016/j.biopsych.2010.10.025, Neuronal Correlates of Cognitive Reappraisal in Borderline Patients with Affective Instability 
10.1093/cercor/bhn046, Where is a Nose with Respect to a Foot? The Left Posterior Parietal Cortex Processes Spatial Relationships among Body Parts              
10.1016/j.brainres.2007.09.094, All for one but not one for all: How multiple number representations are recruited in one numerical task 
10.1016/j.neuroimage.2008.10.014, Lion – tiger – stripes: Neural correlates of indirect semantic priming across processing modalities 
10.1093/cercor/bhq166, Auditory-Motor Expertise Alters “Speech Selectivity” in Professional Musicians and Actors  
10.1093/cercor/bhp129, Auditory Selective Attention to Speech Modulates Activity in the Visual Word Form Area  
10.1002/hbm.20269, Effect of syntactic similarity on cortical activation during second language processing: A comparison of English and Japanese among native Korean trilinguals 
10.1016/j.brainres.2007.11.013, Segmental processing in the human auditory dorsal stream 
10.1523/JNEUROSCI.4596-08.2008, Encoding of Spectral Correlation over Time in Auditory Cortex  
10.1111/j.1460-9568.2010.07147.x, Structural and functional magnetic resonance imaging correlates of motor network dysfunction in primary progressive multiple sclerosis 
10.1093/cercor/bhm110, The Different Neural Correlates of Action and Functional Knowledge in Semantic Memory: An fMRI Study  
10.1016/j.cortex.2009.05.008, Individual differences in alexithymia and brain response to masked emotion faces 
10.1016/j.jneumeth.2011.06.030, Programmable tactile pattern presentations operational under MRI to investigate neural mechanisms of tactile shape discrimination 
10.1016/j.neuroimage.2008.03.042, Functional neuroanatomical networks associated with expertise in motor imagery 
10.1371/journal.pone.0027272, Synchronized Drumming Enhances Activity in the Caudate and Facilitates Prosocial Commitment 
10.1152/jn.00192.2007, Delay Activity and Sensory-Motor Translation During Planned Eye or Hand Movements to Visual or Tactile Targets  
10.1016/j.neuroscience.2010.04.039, To move or not to move: imperatives modulate action-related verb processing in the motor system 
10.1016/j.neulet.2008.05.094, Dysfunctional modulation of emotional interference in the medial prefrontal cortex in patients with schizophrenia 
10.1523/JNEUROSCI.2400-11.2011, Effective Connectivity during Processing of Facial Affect: Evidence for Multiple Parallel Pathways  
10.1111/j.1460-9568.2004.03438.x, Prefrontal cortical involvement in verbal encoding strategies 
10.1523/JNEUROSCI.0963-11.2011, μ-Suppression during Action Observation and Execution Correlates with BOLD in Dorsal Premotor, Inferior Parietal, and SI Cortices              
10.1523/JNEUROSCI.2686-11.2011, Felt and Seen Pain Evoke the Same Local Patterns of Cortical Activity in Insular and Cingulate Cortex  
10.1002/hbm.21395, Cross auditory‐spatial learning in early‐blind individuals 
10.1016/j.neuroimage.2010.11.042, A combined fMRI study of typed spelling and reading 
10.1093/cercor/bhh210, Cross-modal integration and plastic changes revealed by lip movement, random-dot motion and sign languages in the hearing        and deaf       
10.1093/cercor/10.9.866, Sex Differences in Lateralization Revealed in the Posterior Language Areas  
10.1016/j.neuroimage.2009.06.050, The influence of context valence in the neural coding of monetary outcomes 
10.1016/j.neuroimage.2008.11.029, Imagined locomotion in the blind: An fMRI study 
10.1016/j.neulet.2008.10.022, Somatotopical relationships between cortical activity and reflex areas in reflexology: A functional magnetic resonance imaging study 
10.1016/j.neuroimage.2010.03.050, Got it! Understanding the concept of a tool 
10.1016/j.dcn.2010.07.002, Children with high functioning autism show increased prefrontal and temporal cortex activity during error monitoring 
10.1093/scan/nsr049, Adolescents’ depressive symptoms moderate neural responses to their mothers’ positive behavior  
10.1093/scan/nsl006, Pupillary contagion: central mechanisms engaged in sadness processing  
10.1002/hbm.20871, The neural response to changing semantic and perceptual complexity during language processing 
10.1016/j.neuroimage.2010.11.009, Role of distinct parietal areas in arithmetic: An fMRI-guided TMS study 
10.1371/journal.pone.0026386, The Role of Stimulus Salience and Attentional Capture Across the Neural Hierarchy in a Stop-Signal Task 
10.1016/j.neuropsychologia.2010.02.029, Altered connectivity between prefrontal and sensorimotor cortex in conversion paralysis 
10.1002/hbm.20653, The human mirror neuron system in a population with deficient self‐awareness: An fMRI study in alexithymia 
10.1002/hbm.20132, Meta‐analyses of object naming: Effect of baseline 
10.1523/JNEUROSCI.1290-08.2008, Bilateral Speech Comprehension Reflects Differential Sensitivity to Spectral and Temporal Features  
10.1016/j.biopsych.2011.02.006, Oxytocin Modulates Amygdala, Insula, and Inferior Frontal Gyrus Responses to Infant Crying: A Randomized Controlled Trial 
10.1016/j.neuroimage.2010.01.087, Delineating self-referential processing from episodic memory retrieval: Common and dissociable networks 
10.1016/j.biopsych.2005.11.012, A Functional Magnetic Resonance Imaging Study of Working Memory Abnormalities in Schizophrenia 
10.1093/cercor/bhp160, Activity in Preserved Left Hemisphere Regions Predicts Anomia Severity in Aphasia  
10.1016/j.neuroimage.2004.11.023, Executive dysfunction in Parkinson's disease is associated with altered pallidal–frontal processing 
10.1093/cercor/bhg124, Contributions of Sensory Input, Auditory Search and Verbal Comprehension to Cortical Activity during Speech Processing  
10.1093/scan/nsr023, Neural processing associated with cognitive and affective Theory of Mind in adolescents and adults  
10.1016/j.neuroimage.2011.05.074, Beyond acute social stress: Increased functional connectivity between amygdala and cortical midline structures 
10.1093/cercor/bhp079, An fMRI Study of Functional Abnormalities in the Verbal Working Memory System and the Relationship to Clinical Symptoms in        Chronic Schizophrenia       
10.1016/j.brainres.2009.12.030, Speaking words in two languages with one brain: Neural overlap and dissociation 
10.1093/cercor/bhr098, Motor Planning Is Facilitated by Adopting an Action's Goal Posture: An fMRI Study  
10.1046/j.0953-816x.2001.01694.x, Brain correlates of fast and slow handwriting in humans: a PET–performance correlation analysis 
10.1016/j.pain.2006.09.014, Brain activity for spontaneous pain of postherpetic neuralgia and its modulation by lidocaine patch therapy 
10.1002/hbm.20895, Being liked activates primary reward and midline self‐related brain regions 
10.1016/j.neuroimage.2009.12.098, The neural correlates of implicit and explicit self-relevant processing 
10.1016/j.bandc.2006.02.003, Effect of unpleasant loud noise on hippocampal activities during picture encoding: An fMRI study 
10.1016/j.neuroimage.2005.08.025, Interleaved silent steady state (ISSS) imaging: A new sparse imaging method applied to auditory fMRI 
10.1093/brain/124.4.804, The neural correlates of person familiarity  
10.1016/j.brainres.2007.02.076, Lexical ambiguity in sentence comprehension 
10.1046/j.1460-9568.2003.02915.x, Taste‐olfactory convergence, and the representation of the pleasantness of flavour, in the human brain 
10.1002/hbm.21160, Exploring the after‐effects of theta burst magnetic stimulation on the human motor cortex: A functional imaging study 
10.1016/j.neuroimage.2009.12.034, Dynamic subcortical blood flow during male sexual activity with ecological validity: A perfusion fMRI study 
10.1016/j.neurobiolaging.2011.05.010, Resistance training and functional plasticity of the aging brain: a 12-month randomized controlled trial 
10.1016/j.neuroimage.2010.06.045, The role of the left anterior temporal lobe in the semantic processing of famous faces 
10.1093/scan/nsl014, The Kuleshov Effect: the influence of contextual framing on emotional attributions  
10.1002/hbm.20460, Changes in neural activity associated with learning to articulate novel auditory pseudowords by covert repetition 
10.1016/j.neuroimage.2011.09.047, Repetition of letter strings leads to activation of and connectivity with word-related regions 
10.1016/j.neuroimage.2007.10.004, Amygdala tractography predicts functional connectivity and learning during feedback-guided decision-making 
10.1093/brain/awh659, Right anterior superior temporal activation predicts auditory sentence comprehension following aphasic stroke  
10.1093/cercor/bhp264, Semantic, Factual, and Social Language Comprehension in Adolescents with Autism: An FMRI Study  
10.1016/j.neuroimage.2004.12.020, Frontal and limbic metabolic differences in subjects selected according to genetic variation of the SLC6A4 gene polymorphism 
10.1016/j.bandl.2004.08.005, Generating animal and tool names: An fMRI study of effective connectivity 
10.1523/JNEUROSCI.1996-11.2011, Training-Induced Neural Plasticity in Golf Novices  
10.1523/JNEUROSCI.2668-09.2009, Evidence of Mirror Neurons in Human Inferior Frontal Gyrus  
10.1016/j.neuroimage.2006.05.032, Neural responses to non-native phonemes varying in producibility: Evidence for the sensorimotor nature of speech perception 
10.1016/j.ijpsycho.2007.05.017, Frontal theta EEG activity correlates negatively with the default mode network in resting state 
10.1016/j.neuroimage.2005.02.049, Functional MRI of galvanic vestibular stimulation with alternating currents at different frequencies 
10.1016/j.neuroimage.2009.06.058, Double dissociation between action-driven and perception-driven conflict resolution invoking anterior versus posterior brain systems 
10.1523/JNEUROSCI.1743-05.2005, Motor Memory Consolidation in Sleep Shapes More Effective Neuronal Representations  
10.1016/j.pscychresns.2011.06.009, Dissociating behavioral disorders in early dementia—An FDG-PET study 
10.1016/j.neuroimage.2006.11.061, Separate conflict-specific cognitive control mechanisms in the human brain 
10.1016/j.neuroimage.2011.07.016, Goal-independent mechanisms for free response generation: Creative and pseudo-random performance share neural substrates 
10.1016/j.brainres.2011.04.007, The functional correlates of face perception and recognition of emotional facial expressions as evidenced by fMRI 
10.1523/JNEUROSCI.4499-09.2010, Low-Frequency Transcranial Magnetic Stimulation over Left Dorsal Premotor Cortex Improves the Dynamic Control of Visuospatially        Cued Actions       
10.1016/j.neuroimage.2007.03.043, Action observation has a positive impact on rehabilitation of motor deficits after stroke 
10.1016/j.neuroimage.2009.05.087, An fMRI study on the interaction and dissociation between expectation of pain relief and acupuncture treatment 
10.1016/j.neuropsychologia.2006.04.024, Us versus them: Political attitudes and party affiliation influence neural response to faces of presidential candidates 
10.1111/j.0953-816X.2004.03185.x, Left and right superior parietal lobule in tactile object discrimination 
10.1002/hbm.20878, Disentangling syntax and intelligibility in auditory language comprehension 
10.1016/j.neuroimage.2009.05.044, Brain mediators of cardiovascular responses to social threat, Part II: Prefrontal-subcortical pathways and relationship with anxiety 
10.1523/JNEUROSCI.0147-07.2007, Broca's Area Supports Enhanced Visuospatial Cognition in Orchestral Musicians  
10.1111/j.1460-9568.2007.05920.x, Effector‐dependent activity in the left dorsal premotor cortex in motor imagery 
10.1016/j.pscychresns.2011.06.013, Resting quantitative cerebral blood flow in schizophrenia measured by pulsed arterial spin labeling perfusion MRI 
10.1016/j.neuroimage.2011.01.072, Developmental effects of reward on sustained attention networks 
10.1523/JNEUROSCI.5253-10.2011, Effective Connectivity Reveals Important Roles for Both the Hyperdirect (Fronto-Subthalamic) and the Indirect (Fronto-Striatal-Pallidal)        Fronto-Basal Ganglia Pathways during Response Inhibition       
10.1016/j.brainres.2009.11.065, The role of inferior frontal and parietal areas in differentiating meaningful and meaningless object-directed actions 
10.1016/j.neurobiolaging.2011.08.010, White matter lesions and brain gray matter volume in cognitively normal elders 
10.1016/j.brainres.2007.02.046, Compensatory cortical mechanisms in Parkinson's disease evidenced with fMRI during the performance of pre-learned sequential movements 
10.1016/j.neuropsychologia.2006.06.033, Time perception: Manipulation of task difficulty dissociates clock functions from other cognitive demands 
10.1002/hbm.20635, fMRI evidence for multisensory recruitment associated with rapid eye movements during sleep 
10.1002/hbm.20553, The neurophysiological bases of emotion: An fMRI study of the affective circumplex using emotion‐denoting words 
10.1016/j.neuroimage.2007.10.014, The Visual Word Form Area: Evidence from an fMRI study of implicit processing of Chinese characters 
10.1016/j.schres.2005.12.852, Neural activation during successful and unsuccessful verbal learning in schizophrenia 
10.1016/j.neuroimage.2005.06.047, Neural correlates of dual-task performance after minimizing task-preparation 
10.1016/j.ijpsycho.2007.03.004, Metabolic and electric brain patterns during pleasant and unpleasant emotions induced by music masterpieces 
10.1016/j.neuroimage.2006.11.019, Human brain activity associated with audiovisual perception and attention 
10.1016/j.neuropsychologia.2007.05.024, Remembering the specific visual details of presented objects: Neuroimaging evidence for effects of emotion 
10.1016/j.neuroimage.2007.02.025, Attention and reality constraints on the neural processes of empathy for pain 
10.1016/j.neuroimage.2007.04.030, Neural correlates of regional EEG power change 
10.1016/j.neuroimage.2006.02.019, The neural mechanism associated with the processing of onomatopoeic sounds 
10.1016/j.neuroimage.2008.03.029, Default-mode function and task-induced deactivation have overlapping brain substrates in children 
10.1016/j.neuroimage.2007.06.038, Anticipation of novelty recruits reward system and hippocampus while promoting recollection 
10.1016/j.bbr.2007.04.008, Neural substrates underlying evaluation of pain in actions depicted in words 
10.1016/j.neuroimage.2004.12.037, Sex differences in the neural correlates of child facial resemblance: an event-related fMRI study 
10.1002/hbm.20541, Segmentally arranged somatotopy within the face representation of human primary somatosensory cortex 
10.1016/j.neuroimage.2006.03.016, The neural correlates of cross-modal interaction in speech perception during a semantic decision task on sentences: A PET study 
10.1016/j.neuroimage.2006.07.040, Traces of vocabulary acquisition in the brain: Evidence from covert object naming 
10.1016/j.bandc.2008.04.010, Developmental shifts in fMRI activations during visuospatial relational reasoning 
10.1016/j.neulet.2010.11.076, Neuroanatomical correlates of trait anhedonia in patients with schizophrenia: A voxel-based morphometric study 
10.1016/j.bandc.2008.12.006, The somatotopy of speech: Phonation and articulation in the human motor cortex 
10.1016/j.neuroimage.2005.04.045, Empirical comparison of maximal voxel and non-isotropic adjusted cluster extent results in a voxel-based morphometry study of comorbid learning disability with schizophrenia 
10.1523/JNEUROSCI.4931-05.2006, Neural Basis of Dyslexia: A Comparison between Dyslexic and Nondyslexic Children Equated for Reading Ability  
10.1016/j.neuroimage.2006.07.039, Prefrontal and hippocampal contributions to the generation and binding of semantic associations during successful encoding 
10.1016/j.clinph.2010.05.026, Regional homogeneity changes in patients with neuromyelitis optica revealed by resting-state functional MRI 
10.1016/j.cogbrainres.2005.09.022, The role of the left Brodmann's areas 44 and 45 in reading words and pseudowords 
10.1002/hbm.20118, Exploring the unity and diversity of the neural substrates of executive functioning 
10.1093/brain/123.11.2240, Understanding dissociations in dyscalculia  
10.1016/j.neuropsychologia.2010.12.039, Visual search patterns in semantic dementia show paradoxical facilitation of binding processes 
10.1016/j.pscychresns.2010.09.005, Brain dysfunctions during facial discrimination in schizophrenia: Selective association to affect decoding 
10.1093/cercor/bhp013, Stimulus–Response Profile during Single-Pulse Transcranial Magnetic Stimulation to the Primary Motor Cortex  
10.1016/j.biopsych.2007.05.018, The Functional Neuroanatomy of Maternal Love: Mother’s Response to Infant’s Attachment Behaviors 
10.1016/j.neuroimage.2009.08.049, Encoding the future: Successful processing of intentions engages predictive brain networks 
10.1002/hbm.20753, Neural integration of iconic and unrelated coverbal gestures: A functional MRI study 
10.1016/j.schres.2011.08.019, Mentalizing impairment in schizophrenia: A functional MRI study 
10.1016/j.neuroimage.2008.02.008, Functional brain correlates of heterosexual paedophilia 
10.1523/JNEUROSCI.2239-05.2005, Hormonal Cycle Modulates Arousal Circuitry in Women Using Functional Magnetic Resonance Imaging  
10.1016/j.neuropsychologia.2010.01.028, Reading about the actions of others: Biological motion imagery and action congruency influence brain activity 
10.1016/j.neuroimage.2007.11.044, Evidence of fronto-temporal interactions for strategic inference processes during language comprehension 
10.1093/cercor/bhp063, Functional Heterogeneity of Inferior Parietal Cortex during Mathematical Cognition Assessed with Cytoarchitectonic Probability        Maps       
10.1523/JNEUROSCI.4870-08.2009, Human Functional Magnetic Resonance Imaging Reveals Separation and Integration of Shape and Motion Cues in Biological Motion        Processing       
10.1016/j.brainres.2009.12.019, Acupuncture needling sensation: The neural correlates of deqi using fMRI 
10.1016/j.bandc.2009.02.007, Temporal sequence of hemispheric network activation during semantic processing: A functional network connectivity analysis 
10.1016/j.neuroimage.2011.05.005, Neuronal correlates of altered empathy and social cognition in borderline personality disorder 
10.1093/brain/awl266, Enhanced brain activity may precede the diagnosis of Alzheimer's disease by 30 years  
10.1093/cercor/10.11.1093, Partially Overlapping Neural Networks for Real and Imagined Hand Movements  
10.1523/JNEUROSCI.6604-10.2011, Youth at Risk for Obesity Show Greater Activation of Striatal and Somatosensory Regions to Food  
10.1111/j.1460-9568.2008.06200.x, Motor learning affects visual movement perception 
10.1016/j.bbr.2008.05.014, Error processing during online motor control depends on the response accuracy 
10.1523/JNEUROSCI.2481-09.2010, Mental Hoop Diaries: Emotional Memories of a College Basketball Game in Rival Fans  
10.1016/j.neuropsychologia.2010.07.036, The role of ventral medial prefrontal cortex in social decisions: Converging evidence from fMRI and frontotemporal lobar degeneration 
10.1016/j.neuroimage.2011.03.053, Inhibit yourself and understand the other: Neural basis of distinct processes underlying Theory of Mind 
10.1002/hbm.20393, Neural activity of the anterior insula in emotional processing depends on the individuals' emotional susceptibility 
10.1523/JNEUROSCI.3377-10.2010, Functional Subdivisions in the Left Angular Gyrus Where the Semantic System Meets and Diverges from the Default Network  
10.1093/cercor/bhn248, Double Dissociation between Motor and Visual Imagery in the Posterior Parietal Cortex  
10.1111/j.1460-9568.2009.06973.x, Distinct brain networks in recognition memory share a defined region in the precuneus 
10.1016/j.pscychresns.2010.06.005, Changes of brain activation pre- post short-term psychodynamic inpatient psychotherapy: An fMRI study of panic disorder patients 
10.1093/cercor/bhm197, Where Vision Meets Memory: Prefrontal–Posterior Networks for Visual Object Constancy during Categorization and Recognition              
10.1016/j.neuroimage.2008.02.026, Anatomical substrates of cooperative joint-action in a continuous motor task: Virtual lifting and balancing 
10.1016/j.neuroimage.2010.10.021, Impact of transient emotions on functional connectivity during subsequent resting state: A wavelet correlation approach 
10.1016/j.neuroimage.2011.11.078, The neural correlates of gist-based true and false recognition 
10.1016/j.neulet.2005.05.028, Visual attention deficits in Alzheimer's disease: an fMRI study 
10.1016/j.neuroimage.2005.06.001, Asymmetric modulation of human visual cortex activity during 10° lateral gaze (fMRI study) 
10.1016/j.bandl.2005.07.072, Large-scale neural network for sentence processing 
10.1371/journal.pone.0024253, Spatial Language Processing in the Blind: Evidence for a Supramodal Representation and Cortical Reorganization 
10.1016/j.neuropsychologia.2006.08.015, Children with reading disorder show modality independent brain abnormalities during semantic tasks 
10.1002/hbm.20953, Individual differences in socioaffective skills influence the neural bases of fear processing: The case of alexithymia 
10.1016/j.clinph.2011.04.009, The effect of one left-sided dorsolateral prefrontal sham-controlled HF-rTMS session on approach and withdrawal related emotional neuronal processes 
10.1016/j.brainres.2008.12.073, Cortical activity during manual response inhibition guided by color and orientation cues 
10.1002/hbm.20982, fMRI study of mesial temporal lobe epilepsy using amplitude of low‐frequency fluctuation analysis 
10.1016/j.neuroimage.2011.10.072, Dissociable roles for lateral orbitofrontal cortex and lateral prefrontal cortex during preference driven reversal learning 
10.1016/j.neuropsychologia.2009.03.019, Attentional control of task and response in lateral and medial frontal cortex: Brain activity and reaction time distributions 
10.1016/j.neuroimage.2011.10.070, Similar behaviour, different brain patterns: Age-related changes in neural signatures of ignoring 
10.1016/j.biopsych.2005.12.020, Activation in Ventral Prefrontal Cortex is Sensitive to Genetic Vulnerability for Attention-Deficit Hyperactivity Disorder 
10.1002/hbm.21450, The influence of visual training on predicting complex action sequences 
10.1093/cercor/bhn132, Neural Correlates of Speeded as Compared with Delayed Responses in a Stop Signal Task: An Indirect Analog of Risk Taking and        Association with an Anxiety Trait       
10.1093/cercor/bhj026, Functional Dissociation of Attentional Selection within PFC: Response and Non-response Related Aspects of Attentional Selection        as Ascertained by fMRI       
10.1093/cercor/bhq012, Specialization of the Rostral Prefrontal Cortex for Distinct Analogy Processes  
10.1016/j.neuroimage.2007.12.028, Genetically dependent modulation of serotonergic inactivation in the human prefrontal cortex 
10.1002/hbm.20441, Neural correlates of noncanonical syntactic processing revealed by a picture‐sentence matching task 
10.1016/j.neuroimage.2008.02.058, Cortical mechanisms of retinal and extraretinal smooth pursuit eye movements to different target velocities 
10.1016/j.neulet.2009.07.061, Attentional modulation of emotional stimulus processing in patients with major depression—Alterations in prefrontal cortical regions 
10.1016/j.eurpsy.2007.11.006, Prepulse inhibition and “psychosis-proneness” in healthy individuals: An fMRI study 
10.1371/journal.pone.0005987, Induction of Empathy by the Smell of Anxiety 
10.1371/journal.pone.0013155, Dissociable Processes of Cognitive Control during Error and Non-Error Conflicts: A Study of the Stop Signal Task 
10.1002/hbm.20720, Fact learning in complex arithmetic and figural‐spatial tasks: The role of the angular gyrus and its relation to mathematical competence 
10.1093/scan/nsn019, Mentalizing about emotion and its relationship to empathy  
10.1016/j.neubiorev.2010.12.005, Neuroanatomy of vulnerability to psychosis: A voxel-based meta-analysis 
10.1016/j.neuroimage.2007.09.062, Neural substrates of visuomotor learning based on improved feedback control and prediction 
10.1093/cercor/bhm245, Dissociation between Explicit Memory and Configural Memory in the Human Medial Temporal Lobe  
10.1016/j.neuropsychologia.2007.07.003, Effects of aging on true and false memory formation: An fMRI study 
10.1093/scan/nsq025, Shared brain activity for aesthetic and moral judgments: implications for the Beauty-is-Good stereotype  
10.1016/j.neuroimage.2005.04.013, Imaging phonology without print: Assessing the neural correlates of phonemic awareness using fMRI 
10.1002/hbm.20546, Developmental differences of neurocognitive networks for phonological and semantic processing in Chinese word reading 
10.1016/j.neuron.2005.12.025, Task and Content Modulate Amygdala-Hippocampal Connectivity in Emotional Retrieval 
10.1016/j.neuroimage.2005.09.058, Understanding metamemory: Neural correlates of the cognitive process and subjective level of confidence in recognition memory 
10.1093/cercor/bhl173, The Feeling of Familiarity of Music and Odors: The Same Neural Signature?  
10.1093/scan/nsq067, Eyes on me: an fMRI study of the effects of social gaze on action control  
10.1016/j.neurobiolaging.2005.05.011, Age differences in the neural systems supporting human allocentric spatial navigation 
10.1093/cercor/bhr268, Connectivity-Based Subdivisions of the Human Right “Temporoparietal Junction Area”: Evidence for Different Areas Participating        in Different Cortical Networks       
10.1093/cercor/bhq203, Lateralization is Predicted by Reduced Coupling from the Left to Right Prefrontal Cortex during Semantic Decisions on Written        Words       
10.1093/cercor/bhn187, Retrieval and Unification of Syntactic Structure in Sentence Comprehension: an fMRI Study Using Word-Category Ambiguity  
10.1093/scan/nsr074, Distinct but overlapping neural networks subserve depression and insecure attachment  
10.1016/j.cogbrainres.2004.10.006, Neural representations of graspable objects: are tools special? 
10.1016/j.neuroimage.2005.08.050, Parametric modulation of cortical activation during smooth pursuit with and without target blanking. An fMRI study 
10.1016/j.brainres.2010.06.056, A neural system for evaluating the behavioural relevance of salient events outside the current focus of attention 
10.1016/j.neulet.2010.11.073, Overlapping clusters of gray matter deficits in paranoid schizophrenia and psychotic bipolar mania with family history 
10.1093/cercor/bhl122, Differential Contributions of Prefrontal, Medial Temporal, and Sensory-Perceptual Regions to True and False Memory Formation              
10.1002/hbm.20602, Consciousness and cerebral baseline activity fluctuations 
10.1016/j.neurobiolaging.2008.09.014, Age-related changes in neural activity associated with familiarity, recollection and false recognition 
10.1016/j.neuron.2009.05.021, The Brain under Self-Control: Modulation of Inhibitory and Monitoring Cortical Networks during Hypnotic Paralysis 
10.1016/j.neulet.2011.10.022, Cortical regions underlying successful encoding of semantically congruent and incongruent associations between common auditory and visual objects 
10.1016/j.neuroimage.2009.03.061, Auditory–motor integration during fast repetition: The neuronal correlates of shadowing 
10.1002/hbm.20313, The interaction between orthographic and phonological information in children: An fMRI study 
10.1523/JNEUROSCI.0334-11.2011, Prediction of Reading Skill Several Years Later Depends on Age and Brain Region: Implications for Developmental Models of        Reading       
10.1016/j.neuropsychologia.2011.02.051, Imagery and retrieval of auditory and visual information: Neural correlates of successful and unsuccessful performance 
10.1002/hbm.10115, Learning networks in health and Parkinson's disease: Reproducibility and treatment effects 
10.1016/j.brainres.2008.06.107, fMRI characterization of the language formulation area 
10.1016/j.brainres.2011.05.057, Can you hear a difference? Neuronal correlates of melodic deviance processing in children 
10.1016/j.neuropsychologia.2009.03.017, Compassionate attitude towards others’ suffering activates the mesolimbic neural system 
10.1016/j.neuroimage.2010.03.023, Auditory temporal expectations modulate activity in visual cortex 
10.1016/j.neuropsychologia.2006.03.010, Evidence for a dysfunction of left posterior reading areas in German dyslexic readers 
10.1016/j.neuroimage.2007.02.024, Neural mechanisms of auditory awareness underlying verbal transformations 
10.1523/JNEUROSCI.1375-10.2010, Development of the Selection and Manipulation of Self-Generated Thoughts in Adolescence  
10.1093/cercor/13.10.1023, Dynamic Perception of Facial Affect and Identity in the Human Brain  
10.1016/j.bandl.2010.06.002, Functional anatomy of listening and reading comprehension during development 
10.1523/JNEUROSCI.4640-10.2011, Anterior Hippocampus and Goal-Directed Spatial Decision Making  
10.1002/hbm.20185, Direction‐dependent visual cortex activation during horizontal optokinetic stimulation (fMRI study) 
10.1093/cercor/bhi007, Action Observation and Acquired Motor Skills: An fMRI Study with Expert Dancers  
10.1002/hbm.20478, Brain network dynamics during error commission 
10.1002/hbm.20637, Disentangling the prefrontal network for rule selection by means of a non‐verbal variant of the Wisconsin Card Sorting Test 
10.1002/hbm.20621, Self‐regulation of regional cortical activity using real‐time fMRI: The right inferior frontal gyrus and linguistic processing 
10.1093/cercor/bhn045, Interaction of Working Memory and Long-Term Memory in the Medial Temporal Lobe  
10.1016/j.bandl.2007.12.009, Effective brain connectivity in children with reading difficulties during phonological processing 
10.1016/j.neuroimage.2007.06.020, Audiovisual integration of emotional signals in voice and face: An event-related fMRI study 
10.1523/JNEUROSCI.1792-04.2005, Catechol-O-Methyltransferase val158met Genotype Affects Processing of Emotional Stimuli in the Amygdala and Prefrontal Cortex              
10.1016/j.neuroimage.2010.06.028, It is not always tickling: Distinct cerebral responses during perception of different laughter types 
10.1016/j.neuropsychologia.2011.02.020, Effects of emotion regulation strategy on brain responses to the valence and social content of visual scenes 
10.1016/j.neuroimage.2005.07.029, Modulation of language areas with functional MR image-guided magnetic stimulation 
10.1016/j.bandl.2005.01.009, Neural substrates for verbal working memory in deaf signers: fMRI study and lesion case report 
10.1016/j.neuroimage.2008.10.027, Developmental changes in category-specific brain responses to numbers and letters in a working memory task 
10.1002/hbm.20288, Imaging brain activity during natural vision using CASL perfusion fMRI 
10.1016/j.cogbrainres.2004.10.004, Neural substrates in judgment process while playing go: a comparison of amateurs with professionals 
10.1523/JNEUROSCI.1300-09.2009, Functional Connectivity Delineates Distinct Roles of the Inferior Frontal Cortex and Presupplementary Motor Area in Stop Signal        Inhibition       
10.1016/j.neuroimage.2010.03.036, Dissociable responses to punishment in distinct striatal regions during reversal learning 
10.1523/JNEUROSCI.0565-08.2008, Spoken Word Memory Traces within the Human Auditory Cortex Revealed by Repetition Priming and Functional Magnetic Resonance        Imaging       
10.1016/j.neuropsychologia.2011.10.022, Both left and right posterior parietal activations contribute to compensatory processes in normal aging 
10.1016/j.pain.2005.08.027, Mechanisms of placebo analgesia: rACC recruitment of a subcortical antinociceptive network 
10.1002/hbm.20768, Detection of differential speech‐specific processes in the temporal lobe using fMRI and a dynamic “sound morphing” technique 
10.1016/j.neuroimage.2006.06.067, Impact of modality and linguistic complexity during reading and listening tasks 
10.1016/j.cortex.2008.07.002, Listening to rhythms activates motor and premotor cortices 
10.1016/j.cogbrainres.2005.08.017, Action selectivity in parietal and temporal cortex 
10.1093/brain/awh632, Functional dysconnectivity in schizophrenia associated with attentional modulation of motor function  
10.1523/JNEUROSCI.1856-10.2010, Acute and Sustained Effects of Cognitive Emotion Regulation in Major Depression  
10.1016/j.pscychresns.2007.07.007, Neural systems for executive and emotional processing are modulated by symptoms of posttraumatic stress disorder in Iraq War veterans 
10.1371/journal.pone.0026681, Visualization of Painful Experiences Believed to Trigger the Activation of Affective and Emotional Brain Regions in Subjects with Low Back Pain 
10.1016/j.biopsych.2011.06.029, Clinical Symptoms and Alpha Band Resting-State Functional Connectivity Imaging in Patients With Schizophrenia: Implications for Novel Approaches to Treatment 
10.1046/j.1460-9568.2003.02673.x, What you believe versus what you think they believe: a neuroimaging study of conceptual perspective‐taking 
10.1016/j.schres.2010.01.030, Altered activation and functional connectivity of neural systems supporting cognitive control of emotion in psychosis proneness 
10.1093/cercor/bhr238, A Role for the Motor System in Binding Abstract Emotional Meaning  
10.1523/JNEUROSCI.5058-10.2011, Why Clowns Taste Funny: The Relationship between Humor and Semantic Ambiguity  
10.1016/j.neuroimage.2007.03.055, Differential brain processing of audiovisual sexual stimuli in men: Comparative positron emission tomography study of the initiation and maintenance of penile erection during sexual arousal 
10.1002/hbm.21218, The role of planum temporale in processing accent variation in spoken language comprehension 
